Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Temperature set point
01-31-2019 08:14:38;75.4447994232178
01-31-2019 09:14:35;75.2180004119873
01-31-2019 09:19:32;75.4649593353272
01-31-2019 09:21:18;32
01-31-2019 09:21:33;75.4649593353272
01-31-2019 11:14:35;75.1802005767822
01-31-2019 11:27:51;32
01-31-2019 11:30:00;75.3112400054932
01-31-2019 12:14:35;75.1751605987549
01-31-2019 13:14:35;75.1701206207275
01-31-2019 14:14:35;75.1676006317139
01-31-2019 15:14:35;75.1953205108643
01-31-2019 15:14:35;75.1550006866455
01-31-2019 16:14:32;75.1298007965088
01-31-2019 17:14:35;75.066801071167
01-31-2019 18:14:35;75.0340412139893
01-31-2019 19:14:33;75.0063213348389
01-31-2019 20:14:33;74.9660015106201
01-31-2019 21:14:33;74.9357616424561
01-31-2019 22:14:33;74.9155982971191
01-31-2019 23:14:33;75.0038013458252
02-01-2019 02:14:33;74.9029983520508
02-01-2019 03:14:33;74.862678527832
02-01-2019 04:14:33;74.7795188903809
02-01-2019 05:14:33;74.9735614776611
02-01-2019 05:14:33;74.7442390441895
02-01-2019 06:14:33;74.7064392089844
02-01-2019 06:14:33;74.9407981872559
02-01-2019 07:14:33;74.5678398132324
02-01-2019 08:14:33;74.5375999450684
02-01-2019 09:14:33;74.5149200439453
02-01-2019 11:14:31;74.517440032959
02-01-2019 12:14:31;74.4771202087402
02-01-2019 13:14:31;74.4494003295898
02-01-2019 14:14:31;74.4141204833984
02-01-2019 15:14:31;74.3687606811523
02-01-2019 15:14:32;74.4897201538086
02-01-2019 16:14:31;74.2856010437012
02-01-2019 17:14:31;74.2150413513184
02-01-2019 18:14:31;74.1419616699219
02-01-2019 20:14:31;73.990758895874
02-01-2019 21:14:31;73.9000392913818
02-01-2019 22:14:31;73.8042797088623
02-01-2019 23:14:29;73.7009601593018
02-02-2019 00:14:28;73.5900806427002
02-02-2019 01:14:29;73.4741611480713
02-02-2019 04:14:29;73.4237613677979
02-02-2019 05:14:29;73.3153984069824
02-02-2019 06:14:29;73.2171188354492
02-02-2019 07:14:29;73.3557182312012
02-02-2019 07:14:29;73.103719329834
02-02-2019 08:14:28;73.2297187805176
02-02-2019 08:14:29;73.0255996704102
02-02-2019 09:14:27;72.965119934082
02-02-2019 11:14:29;72.9096801757812
02-02-2019 12:14:29;72.8668403625488
02-02-2019 13:14:27;72.8441604614258
02-02-2019 14:14:27;72.7836807250977
02-02-2019 15:14:27;72.7710807800293
02-02-2019 15:14:27;72.9625999450684
02-02-2019 16:14:27;72.8240005493164
02-02-2019 17:14:27;72.7761207580566
02-02-2019 18:14:27;72.7332809448242
02-02-2019 19:14:27;72.7005210876465
02-02-2019 20:14:27;72.6702812194824
02-02-2019 21:14:27;72.6476013183594
02-02-2019 22:14:25;72.6324813842773
02-02-2019 23:14:25;72.6299613952637
02-03-2019 00:14:25;72.5997215270996
02-03-2019 01:14:25;72.5644416809082
02-03-2019 03:14:25;72.4787586212158
02-03-2019 04:14:25;72.2494396209717
02-03-2019 05:14:25;72.2166797637939
02-03-2019 06:14:25;72.1813999176025
02-03-2019 07:14:25;72.5291584014893
02-03-2019 07:14:25;71.9420009613037
02-03-2019 08:14:25;71.9067211151123
02-03-2019 09:14:25;71.8512813568115
02-03-2019 11:14:25;71.7706382751465
02-03-2019 12:14:23;71.7025985717773
02-03-2019 13:14:25;71.6370788574219
02-03-2019 14:14:23;71.6017990112305
02-03-2019 15:14:23;71.5161193847656
02-03-2019 15:14:25;71.8386814117432
02-03-2019 16:14:23;71.4253997802734
02-03-2019 17:14:23;71.4883995056152
02-03-2019 18:14:23;71.4329597473145
02-03-2019 19:14:23;71.3649200439453
02-03-2019 20:14:23;71.2893203735352
02-03-2019 21:14:23;71.2313606262207
02-03-2019 22:14:23;71.1759208679199
02-03-2019 23:14:23;71.1280410766602
02-04-2019 00:14:21;71.0826812744141
02-04-2019 01:14:21;71.0222015380859
02-04-2019 04:14:21;70.2485580444336
02-04-2019 04:15:01;71.6
02-04-2019 07:14:23;70.9491218566895
02-04-2019 08:14:21;70.8709987640381
02-04-2019 14:45:29;71.4156803131104
02-04-2019 14:50:29;71.2716804504394
02-04-2019 14:55:29;71.1622394561768
