Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Humidity
08-28-2018 11:09:06;68.4800033569336
08-28-2018 11:09:16;71.0400009155273
08-28-2018 11:09:29;68.879997253418
08-28-2018 11:16:47;70.9199981689453
08-28-2018 11:29:36;68.879997253418
08-28-2018 11:40:11;70.9199981689453
08-28-2018 11:41:21;68.9199981689453
08-28-2018 11:49:52;66.879997253418
08-28-2018 12:04:52;65.3600006103516
08-28-2018 12:19:53;64.120002746582
08-28-2018 12:34:54;63.5200004577637
08-28-2018 12:40:03;61.5200004577637
08-28-2018 12:55:04;60.560001373291
08-28-2018 13:25:06;59.4799995422363
08-28-2018 13:40:06;58.5999984741211
08-28-2018 14:10:08;57.4799995422363
08-28-2018 14:27:40;59.7999992370605
08-28-2018 14:27:50;57.7599983215332
08-28-2018 14:35:32;55.7599983215332
08-28-2018 14:50:32;55.1599998474121
08-28-2018 14:58:59;57.1599998474121
08-28-2018 14:59:13;59.2000007629395
08-28-2018 14:59:23;56.7999992370605
08-28-2018 15:00:58;59
08-28-2018 15:01:19;57
08-28-2018 15:16:20;55.7999992370605
08-28-2018 15:31:21;55.2799987792969
08-28-2018 15:31:54;57.2799987792969
08-28-2018 15:32:12;59.4000015258789
08-28-2018 15:32:25;57.3600006103516
08-28-2018 15:32:38;59.3600006103516
08-28-2018 15:32:48;56.4799995422363
08-28-2018 15:33:08;58.5999984741211
08-28-2018 15:33:39;56.560001373291
08-28-2018 15:33:49;59.1599998474121
08-28-2018 15:33:59;56.5200004577637
08-28-2018 15:34:16;58.5200004577637
08-28-2018 15:34:52;56.5200004577637
08-28-2018 15:45:23;54.4799995422363
08-28-2018 15:54:14;56.5999984741211
08-28-2018 16:09:15;55.4000015258789
08-28-2018 16:24:16;54.6399993896484
08-28-2018 16:39:17;53.8800010681152
08-28-2018 16:54:18;54.6399993896484
08-28-2018 17:09:18;55.1599998474121
08-28-2018 17:24:19;56.4000015258789
08-28-2018 17:37:56;58.4799995422363
08-28-2018 17:38:09;56.439998626709
08-28-2018 17:44:03;58.5200004577637
08-28-2018 18:14:04;59.0800018310547
08-28-2018 18:29:05;60.2799987792969
08-28-2018 18:59:06;61.1199989318848
08-28-2018 19:29:08;60.3199996948242
08-28-2018 19:44:08;61.7599983215332
08-28-2018 20:29:11;62.2799987792969
08-28-2018 22:14:16;62.7999992370605
08-29-2018 08:45:15;64.4800033569336
08-29-2018 08:46:21;66.4800033569336
08-29-2018 08:50:21;68.4800033569336
08-29-2018 09:20:23;67.4800033569336
08-29-2018 09:35:23;65.5199966430664
08-29-2018 09:50:24;64.4800033569336
08-29-2018 10:05:25;63.1199989318848
08-29-2018 11:20:29;63.7999992370605
08-29-2018 12:05:32;64.4000015258789
08-29-2018 12:20:32;65
08-29-2018 12:35:33;65.5599975585938
08-29-2018 13:05:35;66.4400024414063
08-29-2018 13:35:37;67.2799987792969
08-29-2018 13:50:37;67.8399963378906
08-29-2018 14:35:40;68.4800033569336
08-29-2018 14:41:02;66.4800033569336
08-29-2018 14:42:24;68.4800033569336
08-29-2018 14:46:38;66.4800033569336
08-29-2018 14:46:48;68.5599975585938
08-29-2018 15:19:50;66.8000030517578
08-29-2018 15:28:31;64.8000030517578
08-29-2018 15:28:48;66.8399963378906
08-29-2018 15:29:52;64.8000030517578
08-29-2018 15:30:56;66.8399963378906
08-29-2018 15:31:21;64.7600021362305
08-29-2018 15:34:06;66.8000030517578
08-29-2018 15:38:16;64.8000030517578
08-29-2018 15:40:33;66.8000030517578
08-29-2018 15:44:34;64.8000030517578
08-29-2018 15:51:10;66.8000030517578
08-29-2018 15:51:32;64.8000030517578
08-29-2018 15:53:44;66.8000030517578
08-29-2018 15:53:55;64.8000030517578
08-29-2018 16:08:56;65.6800003051758
08-29-2018 16:38:58;64.120002746582
08-29-2018 16:40:23;66.120002746582
08-29-2018 16:40:52;64.0800018310547
08-29-2018 16:41:03;66.120002746582
08-29-2018 16:41:15;64.0800018310547
08-29-2018 16:46:21;66.0800018310547
08-29-2018 16:47:54;64.0800018310547
08-29-2018 17:01:08;66.0800018310547
08-29-2018 17:01:27;64.0800018310547
08-29-2018 17:11:00;66.120002746582
08-29-2018 17:12:51;64.120002746582
08-29-2018 17:27:51;64.6399993896484
08-29-2018 17:42:52;63.6399993896484
08-29-2018 17:47:29;65.6800003051758
08-29-2018 18:02:29;67.1999969482422
08-29-2018 18:32:31;67.8000030517578
08-29-2018 19:35:56;66
08-29-2018 19:36:08;68.0400009155273
08-29-2018 20:51:12;67.4400024414063
08-29-2018 22:06:16;65.7200012207031
08-29-2018 22:21:17;65.0800018310547
08-29-2018 22:36:18;66.1600036621094
08-29-2018 23:51:22;65.5199966430664
08-30-2018 02:36:32;64.9599990844727
08-30-2018 05:06:42;64.3199996948242
08-30-2018 07:49:51;66.2799987792969
08-30-2018 07:51:02;68.2799987792969
08-30-2018 08:05:15;66.2799987792969
08-30-2018 08:20:15;64.8399963378906
08-30-2018 08:27:14;66.879997253418
08-30-2018 08:35:23;64.8399963378906
08-30-2018 09:20:25;64.0800018310547
08-30-2018 09:35:22;62.0800018310547
08-30-2018 09:35:52;64.120002746582
08-30-2018 09:36:22;62.1199989318848
08-30-2018 09:52:14;63.7200012207031
08-30-2018 09:52:44;61.6399993896484
08-30-2018 09:53:49;63.6800003051758
08-30-2018 09:54:00;61.5999984741211
08-30-2018 09:54:34;63.6399993896484
08-30-2018 09:54:45;61.6399993896484
08-30-2018 10:09:46;60.4799995422363
08-30-2018 10:29:04;62.7599983215332
08-30-2018 10:29:42;60.7200012207031
08-30-2018 10:44:42;60.0800018310547
08-30-2018 10:59:43;59.2799987792969
08-30-2018 11:21:22;61.2000007629395
08-30-2018 11:24:32;63.3199996948242
08-30-2018 11:24:49;61.2799987792969
08-30-2018 11:24:58;63.5200004577637
08-30-2018 11:25:08;59.4799995422363
08-30-2018 11:26:34;61.560001373291
08-30-2018 11:26:44;59.3199996948242
08-30-2018 11:28:26;61.3199996948242
08-30-2018 11:39:04;63.3600006103516
08-30-2018 11:39:14;61.3600006103516
08-30-2018 11:40:48;59.3600006103516
08-30-2018 11:42:01;61.5200004577637
08-30-2018 11:43:30;59.5200004577637
08-30-2018 11:52:41;57.5200004577637
08-30-2018 12:01:38;59.5200004577637
08-30-2018 12:03:22;57.4799995422363
08-30-2018 12:14:55;55.439998626709
08-30-2018 12:29:55;54.5999984741211
08-30-2018 12:33:44;56.6399993896484
08-30-2018 12:48:45;55.9599990844727
08-30-2018 13:02:12;58.0400009155273
08-30-2018 13:02:54;56
08-30-2018 13:15:01;53.9599990844727
08-30-2018 13:30:02;53
08-30-2018 14:42:38;54.3199996948242
08-30-2018 14:51:21;56.3600006103516
08-30-2018 14:51:30;58.4000015258789
08-30-2018 14:51:45;56.3600006103516
08-30-2018 14:51:54;54.2400016784668
08-30-2018 14:52:41;56.2400016784668
08-30-2018 14:53:34;54.2000007629395
08-30-2018 14:55:26;56.2000007629395
08-30-2018 14:55:36;58.3199996948242
08-30-2018 14:55:46;54.2400016784668
08-30-2018 14:56:27;56.3199996948242
08-30-2018 14:57:25;54.2799987792969
08-30-2018 15:00:00;56.3600006103516
08-30-2018 15:00:13;58.4000015258789
08-30-2018 15:01:07;60.4000015258789
08-30-2018 15:02:38;58.3600006103516
08-30-2018 15:02:53;60.3600006103516
08-30-2018 15:05:11;58.2799987792969
08-30-2018 15:05:21;56.2000007629395
08-30-2018 15:05:46;58.3199996948242
08-30-2018 15:06:08;60.3199996948242
08-30-2018 15:06:18;57.8400001525879
08-30-2018 15:06:28;60.2799987792969
08-30-2018 15:07:56;58.2400016784668
08-30-2018 15:08:08;60.2400016784668
08-30-2018 15:09:24;58.0800018310547
08-30-2018 15:10:12;60.0800018310547
08-30-2018 15:11:54;58
08-30-2018 15:12:55;60.1599998474121
08-30-2018 15:13:04;57.3600006103516
08-30-2018 15:13:19;59.4000015258789
08-30-2018 15:16:11;57.3199996948242
08-30-2018 15:16:35;59.4000015258789
08-30-2018 15:31:35;61.1199989318848
08-30-2018 15:32:00;58.9599990844727
08-30-2018 15:32:16;56.9599990844727
08-30-2018 15:32:26;59.7999992370605
08-30-2018 15:47:27;61.0400009155273
08-30-2018 17:02:31;60.3600006103516
08-30-2018 17:47:34;60.9199981689453
08-30-2018 19:17:38;60.3199996948242
08-30-2018 22:02:47;61
08-30-2018 22:15:17;63
08-30-2018 22:45:18;63.560001373291
08-30-2018 23:15:20;64.120002746582
08-30-2018 23:41:43;62.2000007629395
08-30-2018 23:42:03;64.1999969482422
08-30-2018 23:45:53;62.2000007629395
08-30-2018 23:46:04;64.1999969482422
08-30-2018 23:46:34;62.1599998474121
08-30-2018 23:46:44;64.1600036621094
08-30-2018 23:47:15;62.1199989318848
08-30-2018 23:47:25;64.3199996948242
08-30-2018 23:48:34;62.2799987792969
08-30-2018 23:48:45;64.2799987792969
08-30-2018 23:50:40;62.2799987792969
08-30-2018 23:51:11;64.2799987792969
08-30-2018 23:54:08;62.2000007629395
08-30-2018 23:54:25;64.1999969482422
08-30-2018 23:55:59;62.1199989318848
08-30-2018 23:56:08;64.3199996948242
08-31-2018 00:00:17;62.2799987792969
08-31-2018 00:00:34;64.2799987792969
08-31-2018 00:01:52;62.1199989318848
08-31-2018 00:02:01;64.3199996948242
08-31-2018 00:02:40;62.2799987792969
08-31-2018 00:02:49;64.6800003051758
08-31-2018 00:02:59;62.5200004577637
08-31-2018 00:03:18;64.5599975585938
08-31-2018 00:06:33;62.4799995422363
08-31-2018 00:06:47;64.4800033569336
08-31-2018 00:07:34;62.4799995422363
08-31-2018 00:07:47;64.5199966430664
08-31-2018 00:07:56;62.2000007629395
08-31-2018 00:08:13;64.1999969482422
08-31-2018 00:09:11;62.2000007629395
08-31-2018 00:09:21;64.3600006103516
08-31-2018 00:19:27;62.3199996948242
08-31-2018 00:19:37;64.3199996948242
08-31-2018 00:20:19;62.0800018310547
08-31-2018 00:20:35;64.0800018310547
08-31-2018 00:21:12;62.0400009155273
08-31-2018 00:21:26;64.120002746582
08-31-2018 00:21:47;62.0800018310547
08-31-2018 00:21:59;64.1600036621094
08-31-2018 00:22:24;61.9199981689453
08-31-2018 00:22:36;64
08-31-2018 00:23:39;62
08-31-2018 00:23:53;64
08-31-2018 00:24:20;61.8800010681152
08-31-2018 00:24:30;64.6399993896484
08-31-2018 00:25:27;62.5200004577637
08-31-2018 00:25:40;64.5199966430664
08-31-2018 00:26:21;62.4799995422363
08-31-2018 00:26:31;64.7200012207031
08-31-2018 00:26:41;60.7599983215332
08-31-2018 00:26:51;64.7200012207031
08-31-2018 00:29:39;62.7200012207031
08-31-2018 00:29:55;64.7200012207031
08-31-2018 00:30:25;62.560001373291
08-31-2018 00:30:35;64.5599975585938
08-31-2018 00:32:50;62.3600006103516
08-31-2018 00:33:00;64.4000015258789
08-31-2018 00:35:54;62.3199996948242
08-31-2018 00:36:04;64.6399993896484
08-31-2018 00:36:26;62.4000015258789
08-31-2018 00:36:41;64.4000015258789
08-31-2018 00:45:49;62.3199996948242
08-31-2018 00:45:59;64.5599975585938
08-31-2018 00:49:46;62.3600006103516
08-31-2018 00:49:59;64.3600006103516
08-31-2018 00:50:12;62.0800018310547
08-31-2018 00:50:27;64.0800018310547
08-31-2018 00:51:48;62.0800018310547
08-31-2018 00:51:58;64.1600036621094
08-31-2018 00:52:13;61.9599990844727
08-31-2018 00:52:28;64
08-31-2018 00:54:41;61.9199981689453
08-31-2018 00:54:51;64.3199996948242
08-31-2018 00:55:12;62.1599998474121
08-31-2018 00:55:28;64.1999969482422
08-31-2018 00:55:44;61.9199981689453
08-31-2018 00:55:56;64
08-31-2018 00:56:05;59.4000015258789
08-31-2018 00:56:15;64.4800033569336
08-31-2018 00:57:28;62.0400009155273
08-31-2018 00:57:40;64.0800018310547
08-31-2018 00:58:56;61.9599990844727
08-31-2018 00:59:05;64.120002746582
08-31-2018 01:00:04;62.1199989318848
08-31-2018 01:00:14;60
08-31-2018 01:00:24;64.1999969482422
08-31-2018 01:00:40;62.2000007629395
08-31-2018 01:00:51;64.2399978637695
08-31-2018 01:01:05;62.1599998474121
08-31-2018 01:01:14;64.5199966430664
08-31-2018 01:01:43;62.5200004577637
08-31-2018 01:01:55;64.5599975585938
08-31-2018 01:04:16;62.4000015258789
08-31-2018 01:04:26;64.5999984741211
08-31-2018 01:04:38;62.3600006103516
08-31-2018 01:04:52;64.4000015258789
08-31-2018 01:05:18;62.2000007629395
08-31-2018 01:05:28;58
08-31-2018 01:05:38;64.2799987792969
08-31-2018 01:05:53;62.2400016784668
08-31-2018 01:06:07;60.1599998474121
08-31-2018 01:06:17;64.4800033569336
08-31-2018 01:08:50;62.439998626709
08-31-2018 01:09:01;64.4800033569336
08-31-2018 01:09:20;62.3199996948242
08-31-2018 01:09:31;64.3199996948242
08-31-2018 01:10:23;62.2000007629395
08-31-2018 01:10:32;64.7200012207031
08-31-2018 01:11:31;62.439998626709
08-31-2018 01:11:45;60.2000007629395
08-31-2018 01:11:55;64.3600006103516
08-31-2018 01:12:32;62.2400016784668
08-31-2018 01:12:42;64.5199966430664
08-31-2018 01:14:31;62.439998626709
08-31-2018 01:14:44;64.4800033569336
08-31-2018 01:15:54;62.3600006103516
08-31-2018 01:16:04;64.4800033569336
08-31-2018 01:16:48;62.3199996948242
08-31-2018 01:17:05;64.3600006103516
08-31-2018 01:18:25;61.8800010681152
08-31-2018 01:18:34;63.9599990844727
08-31-2018 01:19:16;61.8800010681152
08-31-2018 01:19:26;64.5599975585938
08-31-2018 01:19:37;62.2400016784668
08-31-2018 01:19:47;64.8000030517578
08-31-2018 01:19:57;59.1599998474121
08-31-2018 01:20:07;64.4800033569336
08-31-2018 01:20:17;60.6399993896484
08-31-2018 01:20:26;62.9199981689453
08-31-2018 01:20:50;60.7999992370605
08-31-2018 01:20:59;64.4000015258789
08-31-2018 01:22:02;62.0800018310547
08-31-2018 01:22:12;64.2799987792969
08-31-2018 01:22:36;61.6800003051758
08-31-2018 01:22:54;63.7200012207031
08-31-2018 01:27:17;61.5200004577637
08-31-2018 01:27:28;63.5999984741211
08-31-2018 01:29:07;61.3600006103516
08-31-2018 01:29:24;63.3600006103516
08-31-2018 01:29:33;61.1599998474121
08-31-2018 01:29:43;63.9599990844727
08-31-2018 01:29:54;61.6800003051758
08-31-2018 01:30:04;58.6399993896484
08-31-2018 01:30:14;64.120002746582
08-31-2018 01:30:40;62
08-31-2018 01:30:49;64.0800018310547
08-31-2018 01:31:48;62.0400009155273
08-31-2018 01:32:00;64.0800018310547
08-31-2018 01:33:03;61.9599990844727
08-31-2018 01:33:13;64.3199996948242
08-31-2018 01:33:23;62.1599998474121
08-31-2018 01:33:37;64.1600036621094
08-31-2018 01:35:20;62.0800018310547
08-31-2018 01:35:30;64.2399978637695
08-31-2018 01:36:04;62.0400009155273
08-31-2018 01:36:14;58.7200012207031
08-31-2018 01:36:24;63.1199989318848
08-31-2018 01:38:02;61
08-31-2018 01:38:17;63.0800018310547
08-31-2018 01:39:18;61.0400009155273
08-31-2018 01:39:28;64.120002746582
08-31-2018 01:39:38;60.7200012207031
08-31-2018 01:39:48;63.6399993896484
08-31-2018 01:40:04;61.5999984741211
08-31-2018 01:40:14;63.6800003051758
08-31-2018 01:40:30;61.5200004577637
08-31-2018 01:40:46;59.4000015258789
08-31-2018 01:41:00;61.5200004577637
08-31-2018 01:41:10;64.1999969482422
08-31-2018 01:41:47;62.0400009155273
08-31-2018 01:42:13;64.0800018310547
08-31-2018 01:42:31;62
08-31-2018 01:42:41;57.9199981689453
08-31-2018 01:42:51;60.1199989318848
08-31-2018 01:43:10;62.1599998474121
08-31-2018 01:43:19;64.1600036621094
08-31-2018 01:43:38;62.0800018310547
08-31-2018 01:43:50;64.120002746582
08-31-2018 01:44:12;61.8800010681152
08-31-2018 01:44:22;58
08-31-2018 01:44:32;63.6800003051758
08-31-2018 01:45:53;61.560001373291
08-31-2018 01:46:04;63.560001373291
08-31-2018 01:46:14;60.2799987792969
08-31-2018 01:46:25;62.2799987792969
08-31-2018 01:46:48;64.3199996948242
08-31-2018 01:49:05;62.2000007629395
08-31-2018 01:49:14;57.9199981689453
08-31-2018 01:49:24;63.8800010681152
08-31-2018 01:49:54;61.5999984741211
08-31-2018 01:50:06;63.5999984741211
08-31-2018 01:51:00;61.3600006103516
08-31-2018 01:51:14;63.439998626709
08-31-2018 01:57:19;61.2400016784668
08-31-2018 01:57:28;63.439998626709
08-31-2018 01:57:40;61.0400009155273
08-31-2018 01:57:50;63.8400001525879
08-31-2018 02:01:50;61.5999984741211
08-31-2018 02:02:00;64.0400009155273
08-31-2018 02:03:10;61.7599983215332
08-31-2018 02:03:27;63.8400001525879
08-31-2018 02:04:37;61.5200004577637
08-31-2018 02:04:47;63.6800003051758
08-31-2018 02:05:45;61.6800003051758
08-31-2018 02:05:55;64.3600006103516
08-31-2018 02:07:21;62.2799987792969
08-31-2018 02:07:30;64.2799987792969
08-31-2018 02:09:33;62.2400016784668
08-31-2018 02:09:45;60.1199989318848
08-31-2018 02:09:55;63.6399993896484
08-31-2018 02:10:47;61.5999984741211
08-31-2018 02:11:02;63.6399993896484
08-31-2018 02:13:15;61.4000015258789
08-31-2018 02:13:25;58.5999984741211
08-31-2018 02:13:35;63.9599990844727
08-31-2018 02:13:51;61.9199981689453
08-31-2018 02:14:01;64.0400009155273
08-31-2018 02:14:11;61.4799995422363
08-31-2018 02:14:21;64.120002746582
08-31-2018 02:14:55;62.1199989318848
08-31-2018 02:15:05;64.120002746582
08-31-2018 02:18:35;61.9199981689453
08-31-2018 02:18:44;64
08-31-2018 02:20:09;61.7999992370605
08-31-2018 02:20:19;64.1600036621094
08-31-2018 02:22:03;61.9199981689453
08-31-2018 02:22:14;63.9199981689453
08-31-2018 02:23:15;61.7999992370605
08-31-2018 02:23:25;64.0800018310547
08-31-2018 02:23:35;61.0400009155273
08-31-2018 02:23:45;64
08-31-2018 02:24:31;61.9199981689453
08-31-2018 02:24:41;64.1600036621094
08-31-2018 02:26:07;62.0400009155273
08-31-2018 02:26:18;64.0800018310547
08-31-2018 02:26:48;61.8800010681152
08-31-2018 02:27:05;59.8400001525879
08-31-2018 02:27:14;62.7999992370605
08-31-2018 02:27:31;60.7599983215332
08-31-2018 02:27:41;58.7200012207031
08-31-2018 02:27:51;63.9599990844727
08-31-2018 02:29:40;61.9199981689453
08-31-2018 02:29:55;63.9199981689453
08-31-2018 02:30:13;61.6800003051758
08-31-2018 02:30:24;63.7200012207031
08-31-2018 02:32:55;61.6800003051758
08-31-2018 02:33:04;64.0800018310547
08-31-2018 02:34:16;61.7200012207031
08-31-2018 02:34:26;63.9599990844727
08-31-2018 02:34:37;61.5999984741211
08-31-2018 02:34:48;63.9599990844727
08-31-2018 02:36:37;61.9199981689453
08-31-2018 02:36:47;56.3199996948242
08-31-2018 02:36:57;63.4000015258789
08-31-2018 02:37:14;61.2799987792969
08-31-2018 02:37:26;63.2799987792969
08-31-2018 02:38:48;61.2799987792969
08-31-2018 02:38:58;63.9199981689453
08-31-2018 02:41:18;61.560001373291
08-31-2018 02:41:39;63.5999984741211
08-31-2018 02:41:54;61.5999984741211
08-31-2018 02:42:05;63.5999984741211
08-31-2018 02:42:47;61.4000015258789
08-31-2018 02:42:57;63.9599990844727
08-31-2018 02:45:50;61.6800003051758
08-31-2018 02:46:01;63.6800003051758
08-31-2018 02:46:23;61.4799995422363
08-31-2018 02:46:32;63.6800003051758
08-31-2018 02:48:16;61.560001373291
08-31-2018 02:48:25;63.9599990844727
08-31-2018 02:54:17;61.7200012207031
08-31-2018 02:54:26;58.0400009155273
08-31-2018 02:54:37;63.3199996948242
08-31-2018 02:56:20;61.0800018310547
08-31-2018 02:56:30;63.7999992370605
08-31-2018 02:57:03;61.5200004577637
08-31-2018 02:57:13;58.5999984741211
08-31-2018 02:57:23;62.560001373291
08-31-2018 02:58:07;60.2799987792969
08-31-2018 02:58:17;63.6399993896484
08-31-2018 02:58:41;61.3600006103516
