Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Q fresh
08-30-2018 23:41:25;13.8189296722412
08-30-2018 23:42:15;13.1279830932617
08-30-2018 23:43:57;15.0124254226685
08-30-2018 23:44:09;18.2052783966064
08-30-2018 23:44:21;15.0124254226685
08-30-2018 23:45:03;18.2052783966064
08-30-2018 23:46:54;19.6076889038086
08-30-2018 23:46:56;18.2052783966064
08-30-2018 23:47:03;19.6076889038086
08-30-2018 23:47:16;20.9162673950195
08-30-2018 23:49:13;23.3140869140625
08-30-2018 23:50:20;20.9162673950195
08-30-2018 23:50:28;19.8154106140137
08-30-2018 23:50:47;22.0870304107666
08-30-2018 23:51:05;19.8154106140137
08-30-2018 23:51:07;22.0870304107666
08-30-2018 23:51:08;19.8154106140137
08-30-2018 23:51:57;22.0870304107666
08-30-2018 23:52:23;19.8154106140137
08-30-2018 23:53:31;18.575704574585
08-30-2018 23:54:11;17.2471046447754
08-30-2018 23:54:20;18.2052783966064
08-30-2018 23:54:35;17.2471046447754
08-30-2018 23:54:46;18.2052783966064
08-30-2018 23:54:56;15.0124254226685
08-30-2018 23:55:06;18.2052783966064
08-30-2018 23:56:31;17.2471046447754
08-30-2018 23:56:38;14.222297668457
08-30-2018 23:57:19;12.4370365142822
08-31-2018 00:01:14;7.71308994293213
08-31-2018 00:01:18;8.14159488677979
08-31-2018 00:01:27;13.1279830932617
08-31-2018 00:02:13;15.0124254226685
08-31-2018 00:02:36;13.1279830932617
08-31-2018 00:02:41;13.8189296722412
08-31-2018 00:03:01;8.57009983062744
08-31-2018 00:03:16;3.8328640460968
08-31-2018 00:03:35;10.6473274230957
08-31-2018 00:05:52;4.02450704574585
08-31-2018 00:06:03;8.9986047744751
08-31-2018 00:06:13;4.02450704574585
08-31-2018 00:06:31;8.9986047744751
08-31-2018 00:06:36;4.02450704574585
08-31-2018 00:06:43;8.9986047744751
08-31-2018 00:07:31;14.5098762512207
08-31-2018 00:07:58;8.9986047744751
08-31-2018 00:08:24;14.5098762512207
08-31-2018 00:08:47;17.3828086853027
08-31-2018 00:09:22;15.2008237838745
08-31-2018 00:09:29;17.3828086853027
08-31-2018 00:09:47;21.0797958374023
08-31-2018 00:10:23;17.3828086853027
08-31-2018 00:10:28;21.0797958374023
08-31-2018 00:10:30;17.3828086853027
08-31-2018 00:10:42;20.1216220855713
08-31-2018 00:12:24;21.6716556549072
08-31-2018 00:12:25;20.1216220855713
08-31-2018 00:12:27;21.6716556549072
08-31-2018 00:13:24;20.1216220855713
08-31-2018 00:13:29;21.6716556549072
08-31-2018 00:14:27;19.1634502410889
08-31-2018 00:15:30;20.6396713256836
08-31-2018 00:15:54;19.1634502410889
08-31-2018 00:16:07;20.6396713256836
08-31-2018 00:16:57;19.6076889038086
08-31-2018 00:17:41;18.2052783966064
08-31-2018 00:18:08;19.6076889038086
08-31-2018 00:18:21;20.9162673950195
08-31-2018 00:18:23;22.0171241760254
08-31-2018 00:18:42;24.541145324707
08-31-2018 00:18:48;22.0171241760254
08-31-2018 00:18:55;24.541145324707
08-31-2018 00:18:56;22.0171241760254
08-31-2018 00:20:22;21.6716556549072
08-31-2018 00:20:50;22.0171241760254
08-31-2018 00:21:16;25.7682018280029
08-31-2018 00:21:43;26.9959964752197
08-31-2018 00:21:52;29.2974948883057
08-31-2018 00:23:16;31.8297824859619
08-31-2018 00:23:44;32.9276351928711
08-31-2018 00:24:25;31.8297824859619
08-31-2018 00:24:39;32.0877342224121
08-31-2018 00:25:19;33.2765884399414
08-31-2018 00:26:02;34.4243431091309
08-31-2018 00:26:38;36.612190246582
08-31-2018 00:28:08;34.4243431091309
08-31-2018 00:28:13;36.612190246582
08-31-2018 00:28:47;37.6584587097168
08-31-2018 00:29:38;37.9436264038086
08-31-2018 00:30:47;38.8691864013672
08-31-2018 00:30:54;37.9436264038086
08-31-2018 00:31:29;38.8691864013672
08-31-2018 00:32:09;37.9436264038086
08-31-2018 00:36:05;38.8691864013672
08-31-2018 00:36:15;37.9436264038086
08-31-2018 00:36:20;38.8691864013672
08-31-2018 00:36:39;39.7732315063477
08-31-2018 00:39:40;41.5223197937012
08-31-2018 00:40:14;39.7732315063477
08-31-2018 00:41:55;37.1024017333984
08-31-2018 00:45:07;34.4942054748535
08-31-2018 00:45:30;35.3356246948242
08-31-2018 00:45:33;34.4942054748535
08-31-2018 00:45:35;35.3356246948242
08-31-2018 00:47:11;37.9653549194336
08-31-2018 00:47:16;37.1024017333984
08-31-2018 00:47:26;37.9653549194336
08-31-2018 00:48:19;35.3356246948242
08-31-2018 00:48:38;36.1574821472168
08-31-2018 00:48:43;35.3356246948242
08-31-2018 00:48:53;36.1574821472168
08-31-2018 00:51:42;39.634937286377
08-31-2018 00:52:00;37.9653549194336
08-31-2018 00:52:53;38.8691864013672
08-31-2018 00:53:09;37.9436264038086
08-31-2018 00:55:16;34.3838081359863
08-31-2018 00:56:11;33.4285202026367
08-31-2018 00:56:53;34.3838081359863
08-31-2018 00:57:33;36.2189140319824
08-31-2018 00:58:05;38.8691864013672
08-31-2018 00:58:46;36.2189140319824
08-31-2018 00:59:36;36.0211334228516
08-31-2018 00:59:37;37.9436264038086
08-31-2018 00:59:39;36.0211334228516
08-31-2018 00:59:57;37.9436264038086
08-31-2018 01:00:44;36.0211334228516
08-31-2018 01:01:05;36.612190246582
08-31-2018 01:01:09;37.6584587097168
08-31-2018 01:01:50;36.612190246582
08-31-2018 01:02:14;34.4243431091309
08-31-2018 01:02:36;36.612190246582
08-31-2018 01:02:40;34.4243431091309
08-31-2018 01:02:52;36.612190246582
08-31-2018 01:04:08;36.0211334228516
08-31-2018 01:04:25;35.0203590393066
08-31-2018 01:05:00;36.0211334228516
08-31-2018 01:05:21;37.9436264038086
08-31-2018 01:05:36;36.0211334228516
08-31-2018 01:05:53;37.9436264038086
08-31-2018 01:06:16;36.0211334228516
08-31-2018 01:06:22;37.9436264038086
08-31-2018 01:07:07;34.3838081359863
08-31-2018 01:07:35;37.9436264038086
08-31-2018 01:07:50;36.0211334228516
08-31-2018 01:07:52;37.9436264038086
08-31-2018 01:08:51;38.8691864013672
08-31-2018 01:09:16;37.9436264038086
08-31-2018 01:09:40;38.8691864013672
08-31-2018 01:10:03;37.9436264038086
08-31-2018 01:10:09;38.8691864013672
08-31-2018 01:10:27;37.9436264038086
08-31-2018 01:11:16;38.8691864013672
08-31-2018 01:11:22;37.9436264038086
08-31-2018 01:12:04;37.6584587097168
08-31-2018 01:12:32;39.6683349609375
08-31-2018 01:12:44;37.6584587097168
08-31-2018 01:13:09;39.6683349609375
08-31-2018 01:15:34;36.0211334228516
08-31-2018 01:16:18;35.0203590393066
08-31-2018 01:16:50;32.9276351928711
08-31-2018 01:19:43;33.2765884399414
08-31-2018 01:20:06;33.482852935791
08-31-2018 01:20:39;32.1380920410156
08-31-2018 01:21:09;30.6764316558838
08-31-2018 01:21:30;27.5214042663574
08-31-2018 01:22:30;10.1728391647339
08-31-2018 01:22:49;0.0486030057072639
08-31-2018 01:44:52;1.14236700534821
08-31-2018 01:46:01;9.86235427856445
08-31-2018 01:46:22;8.27089214324951
08-31-2018 01:46:36;10.2416763305664
08-31-2018 01:48:27;7.96456241607666
08-31-2018 01:48:47;9.86235427856445
08-31-2018 01:48:51;7.96456241607666
08-31-2018 01:49:17;9.48303318023682
08-31-2018 01:49:35;7.65823316574097
08-31-2018 01:51:40;6.55813407897949
08-31-2018 01:52:24;5.23157978057861
08-31-2018 01:53:31;1.97733306884766
08-31-2018 01:54:46;4.24464225769043
08-31-2018 01:55:07;10.2893047332764
08-31-2018 01:58:58;15.8490943908691
08-31-2018 01:58:59;13.8596019744873
08-31-2018 02:00:01;15.8490943908691
08-31-2018 02:00:19;13.8596019744873
08-31-2018 02:00:28;15.8490943908691
08-31-2018 02:00:30;13.8596019744873
08-31-2018 02:00:31;15.8490943908691
08-31-2018 02:00:57;19.219856262207
08-31-2018 02:02:09;15.1887140274048
08-31-2018 02:02:11;18.4190273284912
08-31-2018 02:02:13;15.1887140274048
08-31-2018 02:03:36;13.2821178436279
08-31-2018 02:05:13;9.85561466217041
08-31-2018 02:06:03;4.59943675994873
08-31-2018 02:06:40;10.2841205596924
08-31-2018 02:07:09;16.5827159881592
08-31-2018 02:07:29;10.2841205596924
08-31-2018 02:07:31;16.5827159881592
08-31-2018 02:07:59;10.2841205596924
08-31-2018 02:08:38;16.5827159881592
08-31-2018 02:10:41;10.2841205596924
08-31-2018 02:11:19;17.2736625671387
08-31-2018 02:11:33;10.71262550354
08-31-2018 02:11:48;17.2736625671387
08-31-2018 02:13:32;10.2841205596924
08-31-2018 02:14:17;4.79107999801636
08-31-2018 02:16:05;12.6753902435303
08-31-2018 02:19:33;4.59943675994873
08-31-2018 02:19:52;12.1683750152588
08-31-2018 02:20:02;4.59943675994873
08-31-2018 02:21:01;10.2841205596924
08-31-2018 02:22:35;4.59943675994873
08-31-2018 02:22:44;10.2841205596924
08-31-2018 02:22:57;4.4077935218811
08-31-2018 02:23:06;9.85561466217041
08-31-2018 02:23:27;4.4077935218811
08-31-2018 02:23:36;9.85561466217041
08-31-2018 02:24:03;4.4077935218811
08-31-2018 02:26:22;11.661358833313
08-31-2018 02:28:20;15.2538509368896
08-31-2018 02:28:41;11.661358833313
08-31-2018 02:28:51;14.6182727813721
08-31-2018 02:29:10;12.1683750152588
08-31-2018 02:31:59;4.79107999801636
08-31-2018 02:32:57;12.6753902435303
08-31-2018 02:34:23;16.5250034332275
08-31-2018 02:36:46;13.1824045181274
08-31-2018 02:36:47;16.5250034332275
08-31-2018 02:37:11;13.1824045181274
08-31-2018 02:38:05;16.5250034332275
08-31-2018 02:38:22;13.1824045181274
08-31-2018 02:38:29;17.1605815887451
08-31-2018 02:38:39;13.6894216537476
08-31-2018 02:38:44;17.1605815887451
08-31-2018 02:39:13;13.6894216537476
08-31-2018 02:39:14;17.1605815887451
08-31-2018 02:39:19;13.6894216537476
08-31-2018 02:39:24;17.1605815887451
08-31-2018 02:40:20;20.0392284393311
08-31-2018 02:41:20;17.1605815887451
08-31-2018 02:41:22;20.0392284393311
08-31-2018 02:42:03;17.1605815887451
08-31-2018 02:42:22;19.2970333099365
08-31-2018 02:42:33;16.5250034332275
08-31-2018 02:42:48;19.2970333099365
08-31-2018 02:52:14;15.8894271850586
08-31-2018 02:52:32;18.5548419952393
08-31-2018 02:57:03;22.9761695861816
08-31-2018 02:57:21;18.5548419952393
08-31-2018 02:58:41;23.8952159881592
08-31-2018 02:59:06;25.8897876739502
08-31-2018 02:59:09;23.8952159881592
08-31-2018 03:03:27;26.8855495452881
08-31-2018 03:06:25;29.4768409729004
08-31-2018 03:08:11;29.9188442230225
08-31-2018 03:09:01;30.1591110229492
08-31-2018 03:10:58;32.8450317382813
08-31-2018 03:11:22;30.1591110229492
08-31-2018 03:11:56;31.4764881134033
08-31-2018 03:11:59;28.9024810791016
08-31-2018 03:12:00;31.4764881134033
08-31-2018 03:13:04;32.6875762939453
08-31-2018 03:15:13;34.9841270446777
08-31-2018 03:15:20;32.6875762939453
08-31-2018 03:15:25;34.9841270446777
08-31-2018 03:23:37;34.5932312011719
08-31-2018 03:24:33;34.197868347168
08-31-2018 03:26:32;33.3930969238281
08-31-2018 03:26:46;32.9833526611328
08-31-2018 03:29:28;32.148193359375
08-31-2018 03:30:27;32.9833526611328
08-31-2018 03:30:49;32.148193359375
08-31-2018 03:31:02;32.9833526611328
08-31-2018 03:31:25;32.148193359375
08-31-2018 03:32:03;32.9833526611328
08-31-2018 03:36:49;36.2968482971191
08-31-2018 03:37:09;34.4174118041992
08-31-2018 03:37:11;34.8449745178223
08-31-2018 03:37:24;34.4174118041992
08-31-2018 03:37:37;34.8449745178223
08-31-2018 03:37:38;34.4174118041992
08-31-2018 03:38:09;34.8449745178223
08-31-2018 03:38:22;34.4174118041992
08-31-2018 03:39:04;34.8449745178223
08-31-2018 03:40:26;35.6847343444824
08-31-2018 03:40:33;34.8449745178223
08-31-2018 03:40:39;35.6847343444824
08-31-2018 03:46:54;37.6013374328613
08-31-2018 03:46:55;37.1715965270996
08-31-2018 04:02:13;31.9412269592285
08-31-2018 04:03:13;31.5492935180664
08-31-2018 04:11:03;29.3526992797852
08-31-2018 04:11:21;30.115234375
08-31-2018 04:11:28;29.3526992797852
08-31-2018 04:12:23;30.3431396484375
08-31-2018 04:13:58;29.3526992797852
08-31-2018 04:14:05;28.963903427124
08-31-2018 04:14:28;28.1702213287354
08-31-2018 04:17:31;27.7648735046387
08-31-2018 04:17:32;28.1702213287354
08-31-2018 04:26:36;26.4427375793457
08-31-2018 04:26:51;26.8287830352783
08-31-2018 04:27:18;26.4427375793457
08-31-2018 04:27:45;25.1205997467041
08-31-2018 04:27:48;25.4873447418213
08-31-2018 04:28:52;26.8287830352783
08-31-2018 04:29:03;27.5846710205078
08-31-2018 04:29:30;26.2054386138916
08-31-2018 04:29:51;25.4873447418213
08-31-2018 04:30:24;26.2054386138916
08-31-2018 04:31:32;26.5572052001953
08-31-2018 04:32:55;27.2471160888672
08-31-2018 04:35:28;27.5856037139893
08-31-2018 04:35:33;27.2471160888672
08-31-2018 04:35:38;27.5856037139893
08-31-2018 04:36:03;27.2471160888672
08-31-2018 04:36:21;27.5856037139893
08-31-2018 04:36:36;28.2504119873047
08-31-2018 04:38:04;30.0810718536377
08-31-2018 04:38:14;29.7372760772705
08-31-2018 04:38:16;28.2504119873047
08-31-2018 04:40:10;27.5856037139893
08-31-2018 04:40:26;28.2504119873047
08-31-2018 04:42:19;29.0374774932861
08-31-2018 04:43:25;29.7372760772705
08-31-2018 04:43:27;28.2504119873047
08-31-2018 04:44:08;29.7372760772705
08-31-2018 04:45:49;30.0810718536377
08-31-2018 04:46:10;29.7372760772705
08-31-2018 04:46:16;28.2504119873047
08-31-2018 04:46:29;29.7372760772705
08-31-2018 04:46:40;28.2504119873047
08-31-2018 04:47:50;29.7372760772705
08-31-2018 04:50:53;30.0810718536377
08-31-2018 04:53:25;31.9420280456543
08-31-2018 04:53:29;31.5851230621338
08-31-2018 04:54:36;31.9420280456543
08-31-2018 04:55:17;31.5851230621338
08-31-2018 04:55:37;31.9420280456543
08-31-2018 04:55:48;31.5851230621338
08-31-2018 04:57:46;33.4630813598633
08-31-2018 04:59:44;32.6875762939453
08-31-2018 05:04:10;31.4764881134033
08-31-2018 05:07:18;31.26637840271
08-31-2018 05:07:40;33.4630813598633
08-31-2018 05:07:48;31.26637840271
08-31-2018 05:10:24;34.9841270446777
08-31-2018 05:10:27;32.6875762939453
08-31-2018 05:11:07;32.8450317382813
08-31-2018 05:12:15;32.6875762939453
08-31-2018 05:12:21;31.4764881134033
08-31-2018 05:12:39;32.6875762939453
08-31-2018 05:13:06;31.4764881134033
08-31-2018 05:13:07;32.6875762939453
08-31-2018 05:13:28;36.5051803588867
08-31-2018 05:15:17;36.0972862243652
08-31-2018 05:19:59;34.197868347168
08-31-2018 05:20:31;36.0972862243652
08-31-2018 05:22:17;35.6847343444824
08-31-2018 05:22:45;36.0972862243652
08-31-2018 05:24:57;38.0262260437012
08-31-2018 05:25:01;37.6013374328613
08-31-2018 05:25:19;38.0262260437012
08-31-2018 05:28:58;39.1053924560547
08-31-2018 05:29:26;39.5472755432129
08-31-2018 05:35:16;36.0972862243652
08-31-2018 05:35:30;36.5051803588867
08-31-2018 05:37:35;35.529972076416
08-31-2018 05:38:57;38.0262260437012
08-31-2018 05:39:14;35.529972076416
08-31-2018 05:39:18;38.0262260437012
08-31-2018 05:40:44;34.1087760925293
08-31-2018 05:40:58;36.5051803588867
08-31-2018 05:41:32;34.1087760925293
08-31-2018 05:42:00;36.5051803588867
08-31-2018 05:44:30;36.0972862243652
08-31-2018 05:47:04;34.197868347168
08-31-2018 05:51:11;34.5932312011719
08-31-2018 05:52:38;34.9841270446777
08-31-2018 05:52:43;34.5932312011719
08-31-2018 05:52:45;34.9841270446777
08-31-2018 05:53:23;34.5932312011719
08-31-2018 05:53:28;34.9841270446777
08-31-2018 05:53:34;33.0891799926758
08-31-2018 05:55:09;32.7110061645508
08-31-2018 05:55:16;33.0891799926758
08-31-2018 05:55:25;32.7110061645508
08-31-2018 05:55:53;33.0891799926758
08-31-2018 05:55:54;32.7110061645508
08-31-2018 05:57:31;33.0891799926758
08-31-2018 05:58:45;32.7110061645508
08-31-2018 05:58:48;33.0891799926758
08-31-2018 05:58:52;32.7110061645508
08-31-2018 05:59:10;33.0891799926758
08-31-2018 05:59:30;32.7110061645508
08-31-2018 06:00:42;17.4721260070801
08-31-2018 06:01:04;6.36969089508057
08-31-2018 06:01:34;0.00859033688902855
08-31-2018 17:13:51;0.119261302053928
08-31-2018 17:48:27;0
08-31-2018 22:00:10;0.449082463979721
08-31-2018 22:00:44;2.21571207046509
08-31-2018 22:01:25;1.98782789707184
08-31-2018 22:01:46;1.86346054077148
08-31-2018 22:01:55;1.7301824092865
08-31-2018 22:02:22;1.42674458026886
08-31-2018 22:02:33;1.24764931201935
08-31-2018 22:02:51;0.773762881755829
08-31-2018 22:03:05;0.346033304929733
08-31-2018 22:03:29;0.915526509284973
08-31-2018 22:04:07;1.14767348766327
08-31-2018 22:04:22;1.34019076824188
08-31-2018 22:05:10;1.65953087806702
08-31-2018 22:06:06;1.79805767536163
08-31-2018 22:06:30;2.04717683792114
08-31-2018 22:06:34;1.63774144649506
08-31-2018 22:07:38;3.50698757171631
08-31-2018 22:07:52;3.68244338035584
08-31-2018 22:08:23;4.0103931427002
08-31-2018 22:08:34;4.16469573974609
08-31-2018 22:08:46;4.4573016166687
08-31-2018 22:09:26;4.35712480545044
08-31-2018 22:11:08;4.25459003448486
08-31-2018 22:15:36;4.35712480545044
08-31-2018 22:16:46;3.26784372329712
08-31-2018 22:19:03;4.35562181472778
08-31-2018 22:23:18;2.86811757087708
08-31-2018 22:26:49;2.75846719741821
08-31-2018 22:27:54;2.64427375793457
08-31-2018 22:29:23;2.52492117881775
08-31-2018 22:29:37;2.39963936805725
08-31-2018 22:29:41;3.59945917129517
08-31-2018 22:30:33;3.46852564811707
08-31-2018 22:30:58;3.33245158195496
08-31-2018 22:31:25;3.11722302436829
08-31-2018 22:32:36;2.96507048606873
08-31-2018 22:33:57;2.8046760559082
08-31-2018 22:34:57;2.54520201683044
08-31-2018 22:35:37;2.25608038902283
08-31-2018 22:38:45;2.15108823776245
08-31-2018 22:38:52;2.25608038902283
08-31-2018 22:39:45;2.15108823776245
08-31-2018 22:40:08;2.86811757087708
08-31-2018 22:40:16;2.72093534469604
08-31-2018 22:41:36;2.39963936805725
08-31-2018 22:42:55;2.22163438796997
08-31-2018 22:43:17;2.39963936805725
08-31-2018 22:43:58;2.22163438796997
08-31-2018 22:44:01;2.39963936805725
08-31-2018 22:44:09;2.22163438796997
08-31-2018 22:44:19;2.39963936805725
08-31-2018 22:44:24;2.22163438796997
08-31-2018 22:44:27;2.39963936805725
08-31-2018 22:45:37;2.22163438796997
08-31-2018 22:46:21;1.8139568567276
08-31-2018 22:47:03;1.57093274593353
08-31-2018 22:47:51;1.2826611995697
08-31-2018 22:48:39;0
08-31-2018 22:48:49;0.9069784283638
08-31-2018 22:49:42;1.57093274593353
08-31-2018 22:50:22;2.26744604110718
08-31-2018 22:50:43;2.53508186340332
08-31-2018 22:51:48;2.99954915046692
08-31-2018 22:51:50;2.53508186340332
08-31-2018 22:52:22;2.99954915046692
08-31-2018 22:52:49;3.20665287971497
08-31-2018 22:52:51;2.99954915046692
08-31-2018 22:53:14;3.20665287971497
08-31-2018 22:54:34;2.99954915046692
08-31-2018 22:54:37;3.20665287971497
08-31-2018 22:59:30;3.5851469039917
08-31-2018 23:01:20;3.76013398170471
08-31-2018 23:01:48;4.08769655227661
08-31-2018 23:02:26;4.24200296401978
08-31-2018 23:02:40;4.39089059829712
08-31-2018 23:02:46;4.24200296401978
08-31-2018 23:03:03;4.08769655227661
08-31-2018 23:03:24;0.75722998380661
08-31-2018 23:03:38;0.00359484273940325
08-31-2018 23:08:10;1.39064192771912
08-31-2018 23:08:29;0.00183732865843922
09-01-2018 00:24:01;1.8895879983902
09-01-2018 00:24:07;1.62358999252319
